Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Price,Quantity,Tax5%,Total,Gross,Margin%,Profit
7948,CA-2014-131009,01-03-2014,05-03-2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5,4.71,98.91,94.2,4.761904762,4.485714286
7949,CA-2014-131009,01-03-2014,05-03-2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6,108.675,2282.175,2173.5,4.761904762,103.5
7950,CA-2014-131009,01-03-2014,05-03-2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,6,19.0656,400.3776,381.312,4.761904762,18.15771429
7951,CA-2014-131009,01-03-2014,05-03-2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,19.4328,408.0888,388.656,4.761904762,18.50742857
7952,CA-2015-145814,19-11-2015,24-11-2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.5984,12.5664,11.968,4.761904762,0.569904762
7953,CA-2015-145814,19-11-2015,24-11-2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4,172.352,3619.392,3447.04,4.761904762,164.1447619
7954,CA-2014-138359,01-04-2014,06-04-2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,13.392,281.232,267.84,4.761904762,12.75428571
7955,CA-2014-138359,01-04-2014,06-04-2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0.624,13.104,12.48,4.761904762,0.594285714
7956,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,87.0336,1827.7056,1740.672,4.761904762,82.88914286
7957,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9,5,3.725,78.225,74.5,4.761904762,3.547619048
7958,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,3.16,66.36,63.2,4.761904762,3.00952381
7959,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,18.225,382.725,364.5,4.761904762,17.35714286
7960,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352,3,30.9528,650.0088,619.056,4.761904762,29.47885714
7961,CA-2017-131807,05-10-2017,10-10-2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1,0.3996,8.3916,7.992,4.761904762,0.380571429
7962,CA-2017-104864,18-11-2017,23-11-2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,5,20.34,427.14,406.8,4.761904762,19.37142857
7963,CA-2017-104864,18-11-2017,23-11-2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,8,8.0928,169.9488,161.856,4.761904762,7.707428572
7964,CA-2017-104864,18-11-2017,23-11-2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056,4,77.8112,1634.0352,1556.224,4.761904762,74.10590476
7965,CA-2017-104864,18-11-2017,23-11-2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4,4.1472,87.0912,82.944,4.761904762,3.949714286
7966,CA-2017-104864,18-11-2017,23-11-2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.472,8,16.5888,348.3648,331.776,4.761904762,15.79885714
7967,CA-2015-138219,23-03-2015,30-03-2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,6.672,140.112,133.44,4.761904762,6.354285714
7968,CA-2016-157707,10-10-2016,12-10-2016,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,13.6323,286.2783,272.646,4.761904762,12.98314286
7969,CA-2016-157707,10-10-2016,12-10-2016,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.7996,16.7916,15.992,4.761904762,0.76152381
7970,CA-2016-157707,10-10-2016,12-10-2016,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1,6.0392,126.8232,120.784,4.761904762,5.751619048
7971,US-2015-126753,16-08-2015,20-08-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.792,4,103.9584,2183.1264,2079.168,4.761904762,99.008
7972,US-2015-126753,16-08-2015,20-08-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176,3,4.6764,98.2044,93.528,4.761904762,4.453714286
7973,US-2015-126753,16-08-2015,20-08-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368,2,1.0368,21.7728,20.736,4.761904762,0.987428571
7974,US-2015-126753,16-08-2015,20-08-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,2,0.2724,5.7204,5.448,4.761904762,0.259428571
7975,US-2015-126753,16-08-2015,20-08-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,38.1528,801.2088,763.056,4.761904762,36.336
7976,US-2015-126753,16-08-2015,20-08-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.5643,11.8503,11.286,4.761904762,0.537428571
7977,US-2015-126753,16-08-2015,20-08-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,10.272,3,1.5408,32.3568,30.816,4.761904762,1.467428571
7978,CA-2014-166051,31-05-2014,05-06-2014,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,659.97,3,98.9955,2078.9055,1979.91,4.761904762,94.28142857
7979,CA-2014-166051,31-05-2014,05-06-2014,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,17.0595,358.2495,341.19,4.761904762,16.24714286
7980,CA-2015-113040,27-08-2015,31-08-2015,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,0.2552,5.3592,5.104,4.761904762,0.243047619
7981,CA-2014-103800,03-01-2014,07-01-2014,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,1.6448,34.5408,32.896,4.761904762,1.566476191
7982,CA-2014-113383,10-09-2014,13-09-2014,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,16.384,344.064,327.68,4.761904762,15.60380952
7983,CA-2014-113383,10-09-2014,13-09-2014,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,5,63.725,1338.225,1274.5,4.761904762,60.69047619
7984,CA-2017-152499,22-01-2017,25-01-2017,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-FA-10002975,Office Supplies,Fasteners,Staples,15.12,5,3.78,79.38,75.6,4.761904762,3.6
7985,CA-2017-152499,22-01-2017,25-01-2017,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,1.1808,24.7968,23.616,4.761904762,1.124571429
7986,CA-2016-151498,21-04-2016,24-04-2016,First Class,DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5,2.08,43.68,41.6,4.761904762,1.980952381
7987,CA-2016-137939,20-07-2016,23-07-2016,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,22.4875,472.2375,449.75,4.761904762,21.41666667
7988,US-2016-117793,23-08-2016,29-08-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,4,5.04,105.84,100.8,4.761904762,4.8
7989,US-2016-117793,23-08-2016,29-08-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,37.59,3,5.6385,118.4085,112.77,4.761904762,5.37
7990,US-2016-117793,23-08-2016,29-08-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0.7485,15.7185,14.97,4.761904762,0.712857143
7991,US-2016-117793,23-08-2016,29-08-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0.198,4.158,3.96,4.761904762,0.188571429
7992,CA-2016-133872,14-06-2016,17-06-2016,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936,4,7.9872,167.7312,159.744,4.761904762,7.606857143
7993,CA-2016-133872,14-06-2016,17-06-2016,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,2,1.8464,38.7744,36.928,4.761904762,1.758476191
7994,US-2015-165743,20-11-2015,23-11-2015,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7344,15.4224,14.688,4.761904762,0.699428571
7995,US-2015-165743,20-11-2015,23-11-2015,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,43.7292,918.3132,874.584,4.761904762,41.64685714
7996,US-2015-165743,20-11-2015,23-11-2015,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,2.8836,60.5556,57.672,4.761904762,2.746285714
7997,US-2017-105998,03-11-2017,05-11-2017,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,49.9375,1048.6875,998.75,4.761904762,47.55952381
7998,US-2017-105998,03-11-2017,05-11-2017,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,12,1003.9104,21082.1184,20078.208,4.761904762,956.1051429
7999,US-2014-148194,04-05-2014,07-05-2014,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,4.263,89.523,85.26,4.761904762,4.06
8000,US-2014-148194,04-05-2014,07-05-2014,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,11.536,242.256,230.72,4.761904762,10.98666667
8001,US-2015-151407,08-11-2015,12-11-2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,263.96,4,52.792,1108.632,1055.84,4.761904762,50.27809524
8002,CA-2015-110870,12-12-2015,15-12-2015,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,89.982,1889.622,1799.64,4.761904762,85.69714286
8003,CA-2015-110870,12-12-2015,15-12-2015,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,25.76,7,9.016,189.336,180.32,4.761904762,8.586666667
8004,CA-2014-143210,01-12-2014,03-12-2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,2,27.19,570.99,543.8,4.761904762,25.8952381
8005,CA-2014-143210,01-12-2014,03-12-2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,6.876,144.396,137.52,4.761904762,6.548571429
8006,CA-2014-143210,01-12-2014,03-12-2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.982,20.622,19.64,4.761904762,0.935238095
8007,CA-2016-139808,07-10-2016,11-10-2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,56.016,1176.336,1120.32,4.761904762,53.34857143
8008,CA-2015-110863,17-11-2015,24-11-2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,108.248,2273.208,2164.96,4.761904762,103.0933333
8009,CA-2015-110863,17-11-2015,24-11-2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,15.948,334.908,318.96,4.761904762,15.18857143
8010,CA-2015-110863,17-11-2015,24-11-2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,330.975,6950.475,6619.5,4.761904762,315.2142857
8011,CA-2014-127859,17-03-2014,20-03-2014,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,6,37.9872,797.7312,759.744,4.761904762,36.17828572
8012,US-2015-136427,20-06-2015,23-06-2015,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Aurora,Colorado,80013,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,7,44.0804,925.6884,881.608,4.761904762,41.98133333
8013,CA-2017-120168,25-05-2017,25-05-2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,165.98,3485.58,3319.6,4.761904762,158.0761905
8014,CA-2017-120168,25-05-2017,25-05-2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120,8,48,1008,960,4.761904762,45.71428572
8015,CA-2017-120168,25-05-2017,25-05-2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1,0.1645,3.4545,3.29,4.761904762,0.156666667
8016,CA-2017-120168,25-05-2017,25-05-2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,2.826,59.346,56.52,4.761904762,2.691428571
8017,US-2014-131870,09-09-2014,11-09-2014,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,60.672,6,18.2016,382.2336,364.032,4.761904762,17.33485714
8018,US-2014-131870,09-09-2014,11-09-2014,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,30.816,9,13.8672,291.2112,277.344,4.761904762,13.20685714
8019,CA-2017-114804,17-10-2017,19-10-2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,95351,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1,2.6396,55.4316,52.792,4.761904762,2.513904762
8020,CA-2017-167227,02-11-2017,05-11-2017,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,41.95,880.95,839,4.761904762,39.95238095
8021,CA-2017-167227,02-11-2017,05-11-2017,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,1.176,24.696,23.52,4.761904762,1.12
8022,CA-2014-129189,21-07-2014,25-07-2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992,3,0.7488,15.7248,14.976,4.761904762,0.713142857
8023,CA-2014-129189,21-07-2014,25-07-2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,5,21.98,461.58,439.6,4.761904762,20.93333333
8024,CA-2014-129189,21-07-2014,25-07-2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,164.4825,3454.1325,3289.65,4.761904762,156.65
8025,CA-2014-129189,21-07-2014,25-07-2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,1,0.0522,1.0962,1.044,4.761904762,0.049714286
8026,CA-2015-132465,11-09-2015,15-09-2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,21.068,442.428,421.36,4.761904762,20.06476191
8027,CA-2015-132465,11-09-2015,15-09-2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1,3.94,82.74,78.8,4.761904762,3.752380952
8028,CA-2015-132465,11-09-2015,15-09-2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.9995,20.9895,19.99,4.761904762,0.951904762
8029,CA-2015-132465,11-09-2015,15-09-2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,154.536,3245.256,3090.72,4.761904762,147.1771429
8030,CA-2016-166373,21-10-2016,25-10-2016,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,31.824,668.304,636.48,4.761904762,30.30857143
8031,CA-2016-158806,07-01-2016,11-01-2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,3.4614,72.6894,69.228,4.761904762,3.296571429
8032,CA-2016-158806,07-01-2016,11-01-2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92,5,6.48,136.08,129.6,4.761904762,6.171428572
8033,CA-2015-119690,25-06-2015,28-06-2015,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952,3,7.1928,151.0488,143.856,4.761904762,6.850285714
8034,CA-2015-119690,25-06-2015,28-06-2015,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,2,0.0984,2.0664,1.968,4.761904762,0.093714286
8035,CA-2015-119690,25-06-2015,28-06-2015,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,33.9228,712.3788,678.456,4.761904762,32.30742857
8036,CA-2015-119690,25-06-2015,28-06-2015,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.4608,9.6768,9.216,4.761904762,0.438857143
8037,CA-2015-153738,20-09-2015,22-09-2015,First Class,AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,11.304,237.384,226.08,4.761904762,10.76571429
8038,CA-2017-169012,10-07-2017,14-07-2017,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,6.2865,132.0165,125.73,4.761904762,5.987142857
8039,CA-2017-109393,30-06-2017,02-07-2017,Second Class,JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,65.39985,1373.39685,1307.997,4.761904762,62.28557143
8040,CA-2017-121489,21-08-2017,25-08-2017,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,6,116.6112,2448.8352,2332.224,4.761904762,111.0582857
8041,CA-2017-121489,21-08-2017,25-08-2017,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,171.774,3607.254,3435.48,4.761904762,163.5942857
8042,CA-2017-121489,21-08-2017,25-08-2017,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,3.318,69.678,66.36,4.761904762,3.16
8043,US-2017-133081,11-03-2017,15-03-2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,12.776,268.296,255.52,4.761904762,12.16761905
